artifact__title,artifact__title_english,artifact__summary,artifact__identifier,artifact__type,artifact__type_label,artifact__date_published,artifact__date_published_year,artifact__date_circa,artifact__uri,artifact__img,artifact__doi,artifact__publication_place,artifact__publisher,artifact__rights,artifact__rights_holder,artifact__rights_uri,artifact__tags,artifact__copyright,artifact__props__Example_Label,artifact__hidden_props__Example_Label,artifact__related_urls,artifact__isbn_online,artifact__isbn_print,artifact__issn_online,artifact__issn_print,artifact__series,artifact__people,artifact__people__author,artifact__people__editor,artifact__access_type,artifact__access_orgs,artifact__search_props__Example_Label,artifact__country,artifact__high_res_thumbnail,artifact__royalty_to_id,artifact__readable,collection__uuid,file__content_type,file__name,file__media_type,file__uuid,file__url,file__language,file__fulltext_s3_url,file__fulltext_paginated_s3_url,file__toc,file__viewer_settings,file__size,file__pages,file__key_terms,file__file_hash
Humanitarian Data and Trends 2012,,"World Humanitarian Data and Trends presents global and country-level data and trend analysis relevant to humanitarian assistance. Its purpose is to bring this information together in one place and present it in an accessible way. It is intended to establish a common baseline of humanitarian data that can be built on in future years and allow for comparisons across time. This data can be used to help support humanitarian policy decisions and provide country-level context that can support operational decision-making.The information presented covers three main areas: 1) humanitarian needs in 2011; 2) humanitarian response in 2011; 3) humanitarian trends. It is intended to provide as comprehensive a picture as possible of global humanitarian needs and response and to highlight major, indicative trends in the nature of humanitarian crises, their drivers and the actors that participate in crisis prevention, response and recovery. report",,report,,2012-09-01,,,https://humanitarianoutcomes.org/publications/humanitarian-data-and-trends-2012,,,,,,,,,,,,,,,,,,,Lydia Poole|Lisa Walmsley ,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://docs.unocha.org/sites/dms/Documents/World%20Humanitarian%20Data%20and%20Trends%202012%20Web.pdf,en,,,,,,,,
Independent Review of the Value Added of the Central Emergency Response Fund (CERF) in Somalia,,"This report is one of four country studies looking at the added value of the CERF in the overall response to the Horn of Africa Drought in 2011, as part of the implementation of the Fund’s Performance and Accountability Framework (PAF). A regional synthesis report looks at overarching conclusions from the four reports. Somalia in 2011 was an extremely challenging environment for humanitarian actors. As the crisis escalated during the first half of the year, funding levels for humanitarian actors remained very low, following the established pattern from the previous year. Only when the crisis reached its peak in the middle of the year, did donors switch from reticence to response.Timeliness of CERF: The use of the CERF in Somalia in 2011 has to be seen against the backdrop of a slow response on the part of the whole humanitarian system. In combination with the CHF, the UFE grant at the beginning of the year went some way to offsetting a critical funding shortfall. Funds from the RR window came marginally, but critically, ahead of a general upswing in funds, due largely to responsive and quick processing by the CERF Secretariat. There was an overall consensus that the request to the RR window could have been made earlier1 . The potential for use of the CERF at an earlier stage of crisis response is covered in the regional synthesis report. here",,report,,2012-10-01,,,https://humanitarianoutcomes.org/publications/independent-review-value-added-central-emergency-response-fund-cerf-somalia,,,,,,,,,,,,,,,,,,,Glyn Taylor,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://www.unocha.org/cerf/sites/default/files/CERF/Somalia%20CERF%20PAF%20Review%20-%20Final%20report%2019%20Oct.pdf,en,,,,,,,,
Providing aid in insecure environments: 2009 Update,,"This HPG Policy Brief updates the findings from the 2006 report Providing Aid in Insecure Environments: Trends in Policy and Operations. Its analysis follows on from that report, providing the global incident data for the last three years. It identifies new trends and highlightsissues in the three most violent contexts for aid workers at present: Sudan (Darfur), Afghanistan, and Somalia.",,report,,2009-04-01,,,https://humanitarianoutcomes.org/publications/providing-aid-insecure-environments-2009-update,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer|Victoria DiDomenico,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/providingaidininsecureenvironments2009.pdf,en,,,,,,,,
Strategic evaluation of the effectiveness of WFP livelihoods recovery interventions,,"This evaluation examines the relevance, efficiency, effectiveness, impact and sustainability of WFP’s support to people’s recovery of their livelihoods after disasters. The objectives of this evaluation were to assess how far WFP interventions are meeting their stated and implicit recovery and livelihoods objectives and to encourage learning for WFP to improve its recovery related programming. It considers both EMOPs and PRROs and all food assistance activities. Relief activities as well as those with explicit recovery objectives may have an impact on restoring livelihoods in recovery contexts. The intended audience for the evaluation are WFP staff, executive board members, cooperating partners who play a critical role in delivering recovery interventions and UN agencies, NGOs and governments engaged in recovery programming, with links to WFP’s work. the report.",,report,,2009-03-01,,,https://humanitarianoutcomes.org/publications/strategic-evaluation-effectiveness-wfp-livelihoods-recovery-interventions,,,,,,,,,,,,,,,,,,,Laura Wilkinson|Cynthia Burton,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://documents.wfp.org./stellent/groups/public/documents/communications/wfp203398.pdf,en,,,,,,,,
Delivering money,,"There is growing use of the provision of cash as a mechanism to provide relief to people after disasters, on the part of international aid agencies and governments. The banking industry is also undergoing rapid changes, with new technologies providing different options for making payments and delivering banking services. The use of cash, as opposed to ‘in kind’ assistance, remains a relatively new approach and aid agencies are at the early stages of developing guidelines, policies and organisational capacity to implement cash projects. Project managers lack support and guidance about the practicalities of how most efficiently and effectively to deliver cash to people. Too often that means that they have to start from scratch in assessing and choosing between different options for cash delivery. This report documents lessons learned from previous experience and provides guidance for project managers needing to make choices about how best to deliver cash to people. It also explores the potential for stronger partnerships with private sector providers, and looks at potentially useful developments in the payments industry.",,report,,2010-01-01,,,https://humanitarianoutcomes.org/publications/delivering-money,,,,,,,,,,,,,,,,,,,Paul Harvey|Katherine Haver|Jenny Hoffmann|Brenda Murphy,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://www.cashlearning.org/downloads/delivering-money---cash-transfer-mechanisms-in-emergencies2.pdf,en,,,,,,,,
The use of private security providers and services in humanitarian operations,,"As conditions of insecurity continue to challenge international humanitarian operations in many countries around the world, aid organisations have adopted a number of different measures in response. Among the most controversial of these measures has been the contracting of commercial entities to provide security services for operations and personnel. This study on the use of private security providers in humanitarian operations aims to establish an evidence base on the usage of commercial security entities by humanitarian operations.",,report,,2008-10-01,,,https://humanitarianoutcomes.org/publications/use-private-security-providers-and-services-humanitarian-operations,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer|Victoria DiDomenico,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/privatesecurity.pdf,en,,,,,,,,
Rescuing the Peace in Southern Sudan,,Oxfam International policy study on humanitarian response and protection concerns in South Sudan at the close of the Comprehensive Peace Agreement period.  report,,report,,2010-01-01,,,https://humanitarianoutcomes.org/publications/rescuing-peace-southern-sudan,,,,,,,,,,,,,,,,,,,Lydia Poole,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://policy-practice.oxfam.org.uk/publications/rescuing-the-peace-in-southern-sudan-115000,en,,,,,,,,
Towards good humanitarian government,,"Research relating to humanitarian crises has largely focused on what international aid agencies and donor governments do in response to disasters. Much less attention has been given to analysis of the role of the affected state in responding to the needs of its own citizens. Given the central role of the affected state in disaster response, this is a notable omission.",,report,,2009-09-01,,,https://humanitarianoutcomes.org/publications/towards-good-humanitarian-government,,,,,,,,,,,,,,,,,,,Paul Harvey,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/roleofthestate1.pdf,en,,,,,,,,
Thematic CAP for national disaster preparedness: Feasibility study,,"Humanitarian Outcomes prepared this report at the behest of the Norwegian Ministry of Foreign Affairs. While it ultimately concludes that a CAP is not the most appropriate mechanism to bolster preparedness, the research process highlighted some important systemic issues, however, and the report moves from its initial focus on the CAP to explore a range of options to improve the coherence and predictability of financing for disaster preparedness.",,report,,2009-12-01,,,https://humanitarianoutcomes.org/publications/thematic-cap-national-disaster-preparedness-feasibility-study,,,,,,,,,,,,,,,,,,,Adele Harmer|Glyn Taylor|Katherine Haver|Abby Stoddard|Paul Harvey,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/thematiccaponpreparednessreport2.pdf,en,,,,,,,,
Humanitarian Coordination in the Asia-Pacific Region,,"In its role as chair of the OCHA Donor Support Group (ODSG) 2009–2010, the Australian government commissioned this study focusing on humanitarian coordination issues and challenges in the Asia-Pacific region. The study team conducted more than 130 interviews with government and aid agency representatives in Nepal; Indonesia (including with field-level researchers); regional offices in Bangkok, Thailand; and in UN headquarters in New York.",,report,,2010-02-01,,,https://humanitarianoutcomes.org/publications/humanitarian-coordination-asia-pacific-region,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer|Paul Harvey|Katherine Haver,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/asiapacifichumanitariancoordinationstudy1.pdf,en,,,,,,,,
Once Removed: Lessons and challenges in remote management of humanitarian operations for insecure areas,,"'As attacks against aid workers continue to rise in some of the world’s most violent environments, international humanitarian agencies have increasingly adopted remote management arrangements as a way to continue assisting civilian populations while removing portions of their staff from harm’s way. This report, prepared in collaboration with the Center on International Cooperation for the Australian Government, provides a focused examination of the practice of remote management in humanitarian assistance; its benefits, deficits, and risks; and ways it could be improved. In particular, it draws on case-based field research in Afghanistan in November and December 2009 and provides case comparisons from other insecure aid contexts to identify common patterns and lessons in practice.'",,report,,2010-02-01,,,https://humanitarianoutcomes.org/publications/once-removed-lessons-and-challenges-remote-management-humanitarian-operations-insecure,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer|Jean S. Reynouf,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/once_removed.pdf,en,,,,,,,,
Southern Sudan: Funding according to need,,Development Initiatives policy study analysing the role of evidence and data in funding decision making in the context of South Sudan.  report,,report,,2010-10-01,,,https://humanitarianoutcomes.org/publications/southern-sudan-funding-according-need,,,,,,,,,,,,,,,,,,,Lydia Poole,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,http://devinit.org/wp-content/uploads/2017/06/Funding-according-to-needs-Sudan-Oct-2010.pdf,en,,,,,,,,
Supporting Security for Humanitarian Action,,"The impact of insecurity on humanitarian operations, marked by rising casualty rates of aid workers in the highest risk environments, has increasingly drawn the attention of international policy makers. As a result, some donor governments have started to examine practical questions of how they and their partners can work collectively to support good practice and enhance operational security for humanitarian action. The Montreux Humanitarian Retreat section on the theme of ‘Safety and Security in Humanitarian Action’ represents a first step and potentially significant opportunity in this regard. This review was designed to support and inform that discussion, based on terms of reference elaborated by the Montreux conveners’ group.",,report,,2010-03-01,,,https://humanitarianoutcomes.org/publications/supporting-security-humanitarian-action,,,,,,,,,,,,,,,,,,,Abby Stoddard|Adele Harmer,,,,,,,,,1fe251a4-ed86-40b0-be14-ca863ee1d841,,,,,https://humanitarianoutcomes.org/sites/default/files/publications/supportingsecurityforhumanitarianactionmarch20101.pdf,en,,,,,,,,
